抽せん日,year,month,day,dayofweek,一致数_label,信頼度,pred_1,pred_2,pred_3,pred_4,pred_len,pred_sum,pred_min,pred_max,pred_range,pred_mean,pred_std,true_1,true_2,true_3,true_4,true_len,true_sum,true_min,true_max,true_range,true_mean,true_std,match_count_calc,hit_flag,model_Diffusion,model_Forced3Match,model_ForcedStraight,model_PPO,model_Self,model_Synthetic,pred_idx_予測1,pred_idx_予測2,pred_idx_予測3,pred_idx_予測4
1999-11-10,1999,11,10,2,2,1.1765,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,6,0,2,4,4,12,0,6,6,3.0,2.23606797749979,2,True,False,False,False,False,True,False,False,False,True,False
1999-11-10,1999,11,10,2,2,1.1747,0,1,4,9,4,14,0,9,9,3.5,3.5,6,0,2,4,4,12,0,6,6,3.0,2.23606797749979,2,True,False,False,False,False,True,False,False,False,False,True
1999-11-12,1999,11,12,4,1,1.1217,1,2,3,8,4,14,1,8,7,3.5,2.692582403567252,7,7,8,6,4,28,6,8,2,7.0,0.7071067811865476,1,True,False,False,False,True,False,False,True,False,False,False
1999-11-12,1999,11,12,4,4,1.2158,6,7,7,8,4,28,6,8,2,7.0,0.7071067811865476,7,7,8,6,4,28,6,8,2,7.0,0.7071067811865476,4,True,False,False,True,False,False,False,False,True,False,False
1999-11-12,1999,11,12,4,0,1.1765,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,7,7,8,6,4,28,6,8,2,7.0,0.7071067811865476,0,False,False,False,False,False,True,False,False,False,True,False
1999-11-12,1999,11,12,4,0,1.1747,0,1,4,9,4,14,0,9,9,3.5,3.5,7,7,8,6,4,28,6,8,2,7.0,0.7071067811865476,0,False,False,False,False,False,True,False,False,False,False,True
1999-11-15,1999,11,15,0,1,1.1348,0,1,4,9,4,14,0,9,9,3.5,3.5,7,0,5,7,4,19,0,7,7,4.75,2.8613807855648994,1,True,False,False,False,True,False,False,True,False,False,False
1999-11-15,1999,11,15,0,4,1.2223,0,5,7,7,4,19,0,7,7,4.75,2.8613807855648994,7,0,5,7,4,19,0,7,7,4.75,2.8613807855648994,4,True,False,False,True,False,False,False,False,True,False,False
1999-11-15,1999,11,15,0,2,1.1765,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,7,0,5,7,4,19,0,7,7,4.75,2.8613807855648994,2,True,False,False,False,False,True,False,False,False,True,False
1999-11-15,1999,11,15,0,2,1.1736,0,5,6,8,4,19,0,8,8,4.75,2.947456530637899,7,0,5,7,4,19,0,7,7,4.75,2.8613807855648994,2,True,False,False,False,False,True,False,False,False,False,True
1999-11-17,1999,11,17,2,1,1.1318,1,2,3,9,4,15,1,9,8,3.75,3.112474899497183,7,4,1,4,4,16,1,7,6,4.0,2.1213203435596424,1,True,False,False,False,True,False,False,True,False,False,False
1999-11-17,1999,11,17,2,4,1.2131,1,4,4,7,4,16,1,7,6,4.0,2.1213203435596424,7,4,1,4,4,16,1,7,6,4.0,2.1213203435596424,4,True,False,False,True,False,False,False,False,True,False,False
1999-11-17,1999,11,17,2,1,1.1764,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,7,4,1,4,4,16,1,7,6,4.0,2.1213203435596424,1,True,False,False,False,False,True,False,False,False,True,False
1999-11-17,1999,11,17,2,2,1.1747,0,1,4,9,4,14,0,9,9,3.5,3.5,7,4,1,4,4,16,1,7,6,4.0,2.1213203435596424,2,True,False,False,False,False,True,False,False,False,False,True
1999-11-19,1999,11,19,4,1,1.1307,2,3,5,6,4,16,2,6,4,4.0,1.5811388300841898,4,8,4,5,4,21,4,8,4,5.25,1.6393596310755,1,True,False,False,False,True,False,False,True,False,False,False
1999-11-19,1999,11,19,4,4,1.2133,4,4,5,8,4,21,4,8,4,5.25,1.6393596310755,4,8,4,5,4,21,4,8,4,5.25,1.6393596310755,4,True,False,False,True,False,False,False,False,True,False,False
1999-11-19,1999,11,19,4,2,1.1765,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,4,8,4,5,4,21,4,8,4,5.25,1.6393596310755,2,True,False,False,False,False,True,False,False,False,True,False
1999-11-19,1999,11,19,4,1,1.1747,0,1,4,9,4,14,0,9,9,3.5,3.5,4,8,4,5,4,21,4,8,4,5.25,1.6393596310755,1,True,False,False,False,False,True,False,False,False,False,True
1999-11-22,1999,11,22,0,2,1.1317,1,2,3,9,4,15,1,9,8,3.75,3.112474899497183,9,8,2,5,4,24,2,9,7,6.0,2.7386127875258306,2,True,False,False,False,True,False,False,True,False,False,False
1999-11-22,1999,11,22,0,4,1.2206,2,5,8,9,4,24,2,9,7,6.0,2.7386127875258306,9,8,2,5,4,24,2,9,7,6.0,2.7386127875258306,4,True,False,False,True,False,False,False,False,True,False,False
1999-11-22,1999,11,22,0,2,1.1766,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,9,8,2,5,4,24,2,9,7,6.0,2.7386127875258306,2,True,False,False,False,False,True,False,False,False,True,False
1999-11-22,1999,11,22,0,2,1.1737,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,9,8,2,5,4,24,2,9,7,6.0,2.7386127875258306,2,True,False,False,False,False,True,False,False,False,False,True
1999-11-24,1999,11,24,2,1,1.1284,5,6,8,9,4,28,5,9,4,7.0,1.5811388300841898,4,3,6,7,4,20,3,7,4,5.0,1.5811388300841898,1,True,False,False,False,True,False,False,True,False,False,False
1999-11-24,1999,11,24,2,1,1.1766,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,4,3,6,7,4,20,3,7,4,5.0,1.5811388300841898,1,True,False,False,False,False,True,False,False,True,False,False
1999-11-24,1999,11,24,2,1,1.1748,0,1,4,9,4,14,0,9,9,3.5,3.5,4,3,6,7,4,20,3,7,4,5.0,1.5811388300841898,1,True,False,False,False,False,True,False,False,False,True,False
1999-11-24,1999,11,24,2,1,1.1736,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,4,3,6,7,4,20,3,7,4,5.0,1.5811388300841898,1,True,False,False,False,False,True,False,False,False,False,True
1999-11-26,1999,11,26,4,2,1.1748,0,1,4,9,4,14,0,9,9,3.5,3.5,9,8,0,5,4,22,0,9,9,5.5,3.5,2,True,False,False,False,False,True,False,True,False,False,False
1999-11-26,1999,11,26,4,3,1.1766,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,9,8,0,5,4,22,0,9,9,5.5,3.5,3,True,False,False,False,False,True,False,False,True,False,False
1999-11-26,1999,11,26,4,2,1.1737,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,9,8,0,5,4,22,0,9,9,5.5,3.5,2,True,False,False,False,False,True,False,False,False,True,False
1999-11-26,1999,11,26,4,3,1.1736,0,5,6,8,4,19,0,8,8,4.75,2.947456530637899,9,8,0,5,4,22,0,9,9,5.5,3.5,3,True,False,False,False,False,True,False,False,False,False,True
1999-11-29,1999,11,29,0,1,1.1279,2,3,4,6,4,15,2,6,4,3.75,1.479019945774904,7,9,2,0,4,18,0,9,9,4.5,3.640054944640259,1,True,False,False,False,True,False,False,True,False,False,False
1999-11-29,1999,11,29,0,4,1.2247,0,2,7,9,4,18,0,9,9,4.5,3.640054944640259,7,9,2,0,4,18,0,9,9,4.5,3.640054944640259,4,True,False,False,True,False,False,False,False,True,False,False
1999-11-29,1999,11,29,0,2,1.1747,0,1,4,9,4,14,0,9,9,3.5,3.5,7,9,2,0,4,18,0,9,9,4.5,3.640054944640259,2,True,False,False,False,False,True,False,False,False,True,False
1999-11-29,1999,11,29,0,2,1.1736,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,7,9,2,0,4,18,0,9,9,4.5,3.640054944640259,2,True,False,False,False,False,True,False,False,False,False,True
1999-12-01,1999,12,1,2,4,1.2102,1,4,6,9,4,20,1,9,8,5.0,2.9154759474226504,4,1,9,6,4,20,1,9,8,5.0,2.9154759474226504,4,True,False,True,False,False,False,False,True,False,False,False
1999-12-01,1999,12,1,2,2,1.1766,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,4,1,9,6,4,20,1,9,8,5.0,2.9154759474226504,2,True,False,False,False,False,True,False,False,True,False,False
1999-12-01,1999,12,1,2,3,1.1748,0,1,4,9,4,14,0,9,9,3.5,3.5,4,1,9,6,4,20,1,9,8,5.0,2.9154759474226504,3,True,False,False,False,False,True,False,False,False,True,False
1999-12-01,1999,12,1,2,1,1.1736,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,4,1,9,6,4,20,1,9,8,5.0,2.9154759474226504,1,True,False,False,False,False,True,False,False,False,False,True
1999-12-03,1999,12,3,4,4,1.2091,2,3,4,9,4,18,2,9,7,4.5,2.692582403567252,9,4,3,2,4,18,2,9,7,4.5,2.692582403567252,4,True,False,True,False,False,False,False,True,False,False,False
1999-12-03,1999,12,3,4,2,1.1766,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,9,4,3,2,4,18,2,9,7,4.5,2.692582403567252,2,True,False,False,False,False,True,False,False,True,False,False
1999-12-03,1999,12,3,4,2,1.1736,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,9,4,3,2,4,18,2,9,7,4.5,2.692582403567252,2,True,False,False,False,False,True,False,False,False,True,False
1999-12-03,1999,12,3,4,0,1.1735,0,5,6,8,4,19,0,8,8,4.75,2.947456530637899,9,4,3,2,4,18,2,9,7,4.5,2.692582403567252,0,False,False,False,False,False,True,False,False,False,False,True
1999-12-06,1999,12,6,0,2,1.1304,5,6,7,8,4,26,5,8,3,6.5,1.118033988749895,5,0,6,5,4,16,0,6,6,4.0,2.345207879911715,2,True,False,False,False,True,False,False,True,False,False,False
1999-12-06,1999,12,6,0,4,1.2248,0,5,5,6,4,16,0,6,6,4.0,2.345207879911715,5,0,6,5,4,16,0,6,6,4.0,2.345207879911715,4,True,False,False,True,False,False,False,False,True,False,False
1999-12-06,1999,12,6,0,2,1.1774,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,5,0,6,5,4,16,0,6,6,4.0,2.345207879911715,2,True,False,False,False,False,True,False,False,False,True,False
1999-12-06,1999,12,6,0,1,1.1748,0,1,4,9,4,14,0,9,9,3.5,3.5,5,0,6,5,4,16,0,6,6,4.0,2.345207879911715,1,True,False,False,False,False,True,False,False,False,False,True
1999-12-08,1999,12,8,2,0,1.1262,3,4,7,8,4,22,3,8,5,5.5,2.0615528128088303,2,6,0,9,4,17,0,9,9,4.25,3.491060010942235,0,False,False,False,False,True,False,False,True,False,False,False
1999-12-08,1999,12,8,2,4,1.2257,0,2,6,9,4,17,0,9,9,4.25,3.491060010942235,2,6,0,9,4,17,0,9,9,4.25,3.491060010942235,4,True,False,False,True,False,False,False,False,True,False,False
1999-12-08,1999,12,8,2,2,1.1774,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,2,6,0,9,4,17,0,9,9,4.25,3.491060010942235,2,True,False,False,False,False,True,False,False,False,True,False
1999-12-08,1999,12,8,2,2,1.1748,0,1,4,9,4,14,0,9,9,3.5,3.5,2,6,0,9,4,17,0,9,9,4.25,3.491060010942235,2,True,False,False,False,False,True,False,False,False,False,True
1999-12-10,1999,12,10,4,4,1.2114,6,6,8,9,4,29,6,9,3,7.25,1.299038105676658,8,9,6,6,4,29,6,9,3,7.25,1.299038105676658,4,True,False,True,False,False,False,False,True,False,False,False
1999-12-10,1999,12,10,4,1,1.1774,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,8,9,6,6,4,29,6,9,3,7.25,1.299038105676658,1,True,False,False,False,False,True,False,False,True,False,False
1999-12-10,1999,12,10,4,1,1.1748,0,1,4,9,4,14,0,9,9,3.5,3.5,8,9,6,6,4,29,6,9,3,7.25,1.299038105676658,1,True,False,False,False,False,True,False,False,False,True,False
1999-12-10,1999,12,10,4,2,1.1736,0,5,6,8,4,19,0,8,8,4.75,2.947456530637899,8,9,6,6,4,29,6,9,3,7.25,1.299038105676658,2,True,False,False,False,False,True,False,False,False,False,True
1999-12-13,1999,12,13,0,2,1.1748,0,1,4,9,4,14,0,9,9,3.5,3.5,1,8,0,5,4,14,0,8,8,3.5,3.2015621187164243,2,True,False,False,False,False,True,False,True,False,False,False
1999-12-13,1999,12,13,0,4,1.2197,0,1,5,8,4,14,0,8,8,3.5,3.2015621187164243,1,8,0,5,4,14,0,8,8,3.5,3.2015621187164243,4,True,False,False,True,False,False,False,False,True,False,False
1999-12-13,1999,12,13,0,2,1.1774,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,1,8,0,5,4,14,0,8,8,3.5,3.2015621187164243,2,True,False,False,False,False,True,False,False,False,True,False
1999-12-13,1999,12,13,0,2,1.1737,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,1,8,0,5,4,14,0,8,8,3.5,3.2015621187164243,2,True,False,False,False,False,True,False,False,False,False,True
1999-12-15,1999,12,15,2,2,1.1293,2,3,6,7,4,18,2,7,5,4.5,2.0615528128088303,9,3,7,9,4,28,3,9,6,7.0,2.449489742783178,2,True,False,False,False,True,False,False,True,False,False,False
1999-12-15,1999,12,15,2,1,1.1774,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,9,3,7,9,4,28,3,9,6,7.0,2.449489742783178,1,True,False,False,False,False,True,False,False,True,False,False
1999-12-15,1999,12,15,2,0,1.1737,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,9,3,7,9,4,28,3,9,6,7.0,2.449489742783178,0,False,False,False,False,False,True,False,False,False,True,False
1999-12-15,1999,12,15,2,0,1.1736,0,5,6,8,4,19,0,8,8,4.75,2.947456530637899,9,3,7,9,4,28,3,9,6,7.0,2.449489742783178,0,False,False,False,False,False,True,False,False,False,False,True
1999-12-17,1999,12,17,4,1,1.1748,0,1,4,9,4,14,0,9,9,3.5,3.5,8,2,3,0,4,13,0,8,8,3.25,2.947456530637899,1,True,False,False,False,False,True,False,True,False,False,False
1999-12-17,1999,12,17,4,4,1.2181,0,2,3,8,4,13,0,8,8,3.25,2.947456530637899,8,2,3,0,4,13,0,8,8,3.25,2.947456530637899,4,True,False,False,True,False,False,False,False,True,False,False
1999-12-17,1999,12,17,4,1,1.1775,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,8,2,3,0,4,13,0,8,8,3.25,2.947456530637899,1,True,False,False,False,False,True,False,False,False,True,False
1999-12-17,1999,12,17,4,2,1.1737,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,8,2,3,0,4,13,0,8,8,3.25,2.947456530637899,2,True,False,False,False,False,True,False,False,False,False,True
1999-12-20,1999,12,20,0,1,1.1245,1,3,5,6,4,15,1,6,5,3.75,1.920286436967152,8,9,3,2,4,22,2,9,7,5.5,3.0413812651491097,1,True,False,False,False,True,False,False,True,False,False,False
1999-12-20,1999,12,20,0,4,1.2172,2,3,8,9,4,22,2,9,7,5.5,3.0413812651491097,8,9,3,2,4,22,2,9,7,5.5,3.0413812651491097,4,True,False,False,True,False,False,False,False,True,False,False
1999-12-20,1999,12,20,0,1,1.1775,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,8,9,3,2,4,22,2,9,7,5.5,3.0413812651491097,1,True,False,False,False,False,True,False,False,False,True,False
1999-12-20,1999,12,20,0,1,1.1737,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,8,9,3,2,4,22,2,9,7,5.5,3.0413812651491097,1,True,False,False,False,False,True,False,False,False,False,True
1999-12-22,1999,12,22,2,1,1.1344,0,4,5,7,4,16,0,7,7,4.0,2.5495097567963922,9,7,1,2,4,19,1,9,8,4.75,3.344772040064913,1,True,False,False,False,True,False,False,True,False,False,False
1999-12-22,1999,12,22,2,4,1.2196,1,2,7,9,4,19,1,9,8,4.75,3.344772040064913,9,7,1,2,4,19,1,9,8,4.75,3.344772040064913,4,True,False,False,True,False,False,False,False,True,False,False
1999-12-22,1999,12,22,2,2,1.1748,0,1,4,9,4,14,0,9,9,3.5,3.5,9,7,1,2,4,19,1,9,8,4.75,3.344772040064913,2,True,False,False,False,False,True,False,False,False,True,False
1999-12-22,1999,12,22,2,1,1.1737,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,9,7,1,2,4,19,1,9,8,4.75,3.344772040064913,1,True,False,False,False,False,True,False,False,False,False,True
1999-12-24,1999,12,24,4,1,1.1443,0,5,6,8,4,19,0,8,8,4.75,2.947456530637899,3,5,2,3,4,13,2,5,3,3.25,1.0897247358851685,1,True,False,False,False,True,False,False,True,False,False,False
1999-12-24,1999,12,24,4,4,1.2158,2,3,3,5,4,13,2,5,3,3.25,1.0897247358851685,3,5,2,3,4,13,2,5,3,3.25,1.0897247358851685,4,True,False,False,True,False,False,False,False,True,False,False
1999-12-24,1999,12,24,4,1,1.1775,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,3,5,2,3,4,13,2,5,3,3.25,1.0897247358851685,1,True,False,False,False,False,True,False,False,False,True,False
1999-12-24,1999,12,24,4,0,1.1748,0,1,4,9,4,14,0,9,9,3.5,3.5,3,5,2,3,4,13,2,5,3,3.25,1.0897247358851685,0,False,False,False,False,False,True,False,False,False,False,True
1999-12-27,1999,12,27,0,1,1.137,0,6,8,9,4,23,0,9,9,5.75,3.491060010942235,2,7,0,1,4,10,0,7,7,2.5,2.692582403567252,1,True,False,False,False,True,False,False,True,False,False,False
1999-12-27,1999,12,27,0,4,1.2198,0,1,2,7,4,10,0,7,7,2.5,2.692582403567252,2,7,0,1,4,10,0,7,7,2.5,2.692582403567252,4,True,False,False,True,False,False,False,False,True,False,False
1999-12-27,1999,12,27,0,1,1.1775,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,2,7,0,1,4,10,0,7,7,2.5,2.692582403567252,1,True,False,False,False,False,True,False,False,False,True,False
1999-12-27,1999,12,27,0,1,1.1737,0,5,6,8,4,19,0,8,8,4.75,2.947456530637899,2,7,0,1,4,10,0,7,7,2.5,2.692582403567252,1,True,False,False,False,False,True,False,False,False,False,True
1999-12-29,1999,12,29,2,0,1.1297,0,3,8,9,4,20,0,9,9,5.0,3.6742346141747673,4,2,2,1,4,9,1,4,3,2.25,1.0897247358851685,0,False,False,False,False,True,False,False,True,False,False,False
1999-12-29,1999,12,29,2,4,1.2155,1,2,2,4,4,9,1,4,3,2.25,1.0897247358851685,4,2,2,1,4,9,1,4,3,2.25,1.0897247358851685,4,True,False,False,True,False,False,False,False,True,False,False
1999-12-29,1999,12,29,2,1,1.1774,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,4,2,2,1,4,9,1,4,3,2.25,1.0897247358851685,1,True,False,False,False,False,True,False,False,False,True,False
1999-12-29,1999,12,29,2,2,1.1737,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,4,2,2,1,4,9,1,4,3,2.25,1.0897247358851685,2,True,False,False,False,False,True,False,False,False,False,True
2000-01-05,2000,1,5,2,4,1.2116,3,6,7,9,4,25,3,9,6,6.25,2.165063509461097,3,9,6,7,4,25,3,9,6,6.25,2.165063509461097,4,True,False,True,False,False,False,False,True,False,False,False
2000-01-05,2000,1,5,2,1,1.1765,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,3,9,6,7,4,25,3,9,6,6.25,2.165063509461097,1,True,False,False,False,False,True,False,False,True,False,False
2000-01-05,2000,1,5,2,1,1.1739,0,1,4,9,4,14,0,9,9,3.5,3.5,3,9,6,7,4,25,3,9,6,6.25,2.165063509461097,1,True,False,False,False,False,True,False,False,False,True,False
2000-01-05,2000,1,5,2,0,1.1736,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,3,9,6,7,4,25,3,9,6,6.25,2.165063509461097,0,False,False,False,False,False,True,False,False,False,False,True
2000-01-07,2000,1,7,4,1,1.129,1,2,5,8,4,16,1,8,7,4.0,2.7386127875258306,6,5,9,7,4,27,5,9,4,6.75,1.479019945774904,1,True,False,False,False,True,False,False,True,False,False,False
2000-01-07,2000,1,7,4,4,1.2224,5,6,7,9,4,27,5,9,4,6.75,1.479019945774904,6,5,9,7,4,27,5,9,4,6.75,1.479019945774904,4,True,False,False,True,False,False,False,False,True,False,False
2000-01-07,2000,1,7,4,2,1.1765,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,6,5,9,7,4,27,5,9,4,6.75,1.479019945774904,2,True,False,False,False,False,True,False,False,False,True,False
2000-01-07,2000,1,7,4,1,1.1739,0,1,4,9,4,14,0,9,9,3.5,3.5,6,5,9,7,4,27,5,9,4,6.75,1.479019945774904,1,True,False,False,False,False,True,False,False,False,False,True
2000-01-10,2000,1,10,0,4,1.2025,1,1,4,8,4,14,1,8,7,3.5,2.8722813232690143,1,1,4,8,4,14,1,8,7,3.5,2.8722813232690143,4,True,False,True,False,False,False,False,True,False,False,False
2000-01-10,2000,1,10,0,1,1.1765,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,1,1,4,8,4,14,1,8,7,3.5,2.8722813232690143,1,True,False,False,False,False,True,False,False,True,False,False
2000-01-10,2000,1,10,0,2,1.1739,0,1,4,9,4,14,0,9,9,3.5,3.5,1,1,4,8,4,14,1,8,7,3.5,2.8722813232690143,2,True,False,False,False,False,True,False,False,False,True,False
2000-01-10,2000,1,10,0,1,1.1736,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,1,1,4,8,4,14,1,8,7,3.5,2.8722813232690143,1,True,False,False,False,False,True,False,False,False,False,True
2000-01-12,2000,1,12,2,1,1.1315,2,3,5,6,4,16,2,6,4,4.0,1.5811388300841898,3,7,9,3,4,22,3,9,6,5.5,2.598076211353316,1,True,False,False,False,True,False,False,True,False,False,False
2000-01-12,2000,1,12,2,1,1.1765,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,3,7,9,3,4,22,3,9,6,5.5,2.598076211353316,1,True,False,False,False,False,True,False,False,True,False,False
2000-01-12,2000,1,12,2,1,1.174,0,1,4,9,4,14,0,9,9,3.5,3.5,3,7,9,3,4,22,3,9,6,5.5,2.598076211353316,1,True,False,False,False,False,True,False,False,False,True,False
2000-01-12,2000,1,12,2,0,1.1736,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,3,7,9,3,4,22,3,9,6,5.5,2.598076211353316,0,False,False,False,False,False,True,False,False,False,False,True
2000-01-14,2000,1,14,4,2,1.1344,0,2,4,5,4,11,0,5,5,2.75,1.920286436967152,4,0,6,9,4,19,0,9,9,4.75,3.2691742076555053,2,True,False,False,False,True,False,False,True,False,False,False
2000-01-14,2000,1,14,4,3,1.1765,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,4,0,6,9,4,19,0,9,9,4.75,3.2691742076555053,3,True,False,False,False,False,True,False,False,True,False,False
2000-01-14,2000,1,14,4,3,1.1747,0,1,4,9,4,14,0,9,9,3.5,3.5,4,0,6,9,4,19,0,9,9,4.75,3.2691742076555053,3,True,False,False,False,False,True,False,False,False,True,False
2000-01-14,2000,1,14,4,2,1.1734,0,5,6,8,4,19,0,8,8,4.75,2.947456530637899,4,0,6,9,4,19,0,9,9,4.75,3.2691742076555053,2,True,False,False,False,False,True,False,False,False,False,True
2000-01-17,2000,1,17,0,2,1.1262,1,3,7,8,4,19,1,8,7,4.75,2.8613807855648994,2,6,7,8,4,23,2,8,6,5.75,2.277608394786075,2,True,False,False,False,True,False,False,True,False,False,False
2000-01-17,2000,1,17,0,4,1.2159,2,6,7,8,4,23,2,8,6,5.75,2.277608394786075,2,6,7,8,4,23,2,8,6,5.75,2.277608394786075,4,True,False,False,True,False,False,False,False,True,False,False
2000-01-17,2000,1,17,0,0,1.1764,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,2,6,7,8,4,23,2,8,6,5.75,2.277608394786075,0,False,False,False,False,False,True,False,False,False,True,False
2000-01-17,2000,1,17,0,0,1.174,0,1,4,9,4,14,0,9,9,3.5,3.5,2,6,7,8,4,23,2,8,6,5.75,2.277608394786075,0,False,False,False,False,False,True,False,False,False,False,True
2000-01-19,2000,1,19,2,1,1.1473,0,1,5,9,4,15,0,9,9,3.75,3.5619517121937516,1,7,4,3,4,15,1,7,6,3.75,2.165063509461097,1,True,False,False,False,True,False,False,True,False,False,False
2000-01-19,2000,1,19,2,4,1.2133,1,3,4,7,4,15,1,7,6,3.75,2.165063509461097,1,7,4,3,4,15,1,7,6,3.75,2.165063509461097,4,True,False,False,True,False,False,False,False,True,False,False
2000-01-19,2000,1,19,2,1,1.1764,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,1,7,4,3,4,15,1,7,6,3.75,2.165063509461097,1,True,False,False,False,False,True,False,False,False,True,False
2000-01-19,2000,1,19,2,2,1.174,0,1,4,9,4,14,0,9,9,3.5,3.5,1,7,4,3,4,15,1,7,6,3.75,2.165063509461097,2,True,False,False,False,False,True,False,False,False,False,True
2000-01-21,2000,1,21,4,3,1.1358,0,2,8,9,4,19,0,9,9,4.75,3.832427429188973,3,2,0,9,4,14,0,9,9,3.5,3.3541019662496847,3,True,False,False,False,True,False,False,True,False,False,False
2000-01-21,2000,1,21,4,4,1.2245,0,2,3,9,4,14,0,9,9,3.5,3.3541019662496847,3,2,0,9,4,14,0,9,9,3.5,3.3541019662496847,4,True,False,False,True,False,False,False,False,True,False,False
2000-01-21,2000,1,21,4,2,1.1739,0,1,4,9,4,14,0,9,9,3.5,3.5,3,2,0,9,4,14,0,9,9,3.5,3.3541019662496847,2,True,False,False,False,False,True,False,False,False,True,False
2000-01-21,2000,1,21,4,1,1.1726,0,5,6,8,4,19,0,8,8,4.75,2.947456530637899,3,2,0,9,4,14,0,9,9,3.5,3.3541019662496847,1,True,False,False,False,False,True,False,False,False,False,True
2000-01-24,2000,1,24,0,1,1.14,5,6,7,8,4,26,5,8,3,6.5,1.118033988749895,7,4,0,2,4,13,0,7,7,3.25,2.5860201081971503,1,True,False,False,False,True,False,False,True,False,False,False
2000-01-24,2000,1,24,0,4,1.2198,0,2,4,7,4,13,0,7,7,3.25,2.5860201081971503,7,4,0,2,4,13,0,7,7,3.25,2.5860201081971503,4,True,False,False,True,False,False,False,False,True,False,False
2000-01-24,2000,1,24,0,2,1.1764,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,7,4,0,2,4,13,0,7,7,3.25,2.5860201081971503,2,True,False,False,False,False,True,False,False,False,True,False
2000-01-24,2000,1,24,0,2,1.1739,0,1,4,9,4,14,0,9,9,3.5,3.5,7,4,0,2,4,13,0,7,7,3.25,2.5860201081971503,2,True,False,False,False,False,True,False,False,False,False,True
2000-01-26,2000,1,26,2,2,1.132,1,3,6,9,4,19,1,9,8,4.75,3.031088913245535,9,8,1,8,4,26,1,9,8,6.5,3.2015621187164243,2,True,False,False,False,True,False,False,True,False,False,False
2000-01-26,2000,1,26,2,4,1.2157,1,8,8,9,4,26,1,9,8,6.5,3.2015621187164243,9,8,1,8,4,26,1,9,8,6.5,3.2015621187164243,4,True,False,False,True,False,False,False,False,True,False,False
2000-01-26,2000,1,26,2,1,1.1765,0,4,5,9,4,18,0,9,9,4.5,3.2015621187164243,9,8,1,8,4,26,1,9,8,6.5,3.2015621187164243,1,True,False,False,False,False,True,False,False,False,True,False
2000-01-26,2000,1,26,2,2,1.1739,0,1,4,9,4,14,0,9,9,3.5,3.5,9,8,1,8,4,26,1,9,8,6.5,3.2015621187164243,2,True,False,False,False,False,True,False,False,False,False,True
2000-01-28,2000,1,28,4,2,1.1316,2,3,5,6,4,16,2,6,4,4.0,1.5811388300841898,7,6,5,7,4,25,5,7,2,6.25,0.82915619758885,2,True,False,False,False,True,False,False,True,False,False,False
2000-01-28,2000,1,28,4,4,1.2195,5,6,7,7,4,25,5,7,2,6.25,0.82915619758885,7,6,5,7,4,25,5,7,2,6.25,0.82915619758885,4,True,False,False,True,False,False,False,False,True,False,False
